Application_ID,Availability (%),MTTR (hrs),Incident Frequency (per month),Security Vulnerabilities (CVE Score Avg.),Third-Party Dependencies (#),Compliance Adherence (%),IBS Impacted,Availability (Norm),MTTR (Norm),Incident Frequency (Norm),Security Vulnerabilities (Norm),Third-Party Dependencies (Norm),Compliance (Norm),IBS Impacted (Norm),Risk Score,Banking Solution,Solution Risk Score
App_525,96.76657409422276,23.32184444094363,46,4.096710533759927,10,64.9379946324142,0,0.03233425905777239,0.4858717591863256,0.92,0.4096710533759927,0.5,0.35062005367585797,0,40.73,Core Banking,49.03
App_526,89.3738631958994,12.325275250584381,27,6.55173714524338,12,68.23920143507847,0,0.10626136804100597,0.25677656772050794,0.54,0.655173714524338,0.6,0.3176079856492153,0,36.48,Risk Management,52.27423076923077
App_527,88.2963900467533,13.673899294172296,39,2.6023659798522933,2,60.037736610705245,0,0.11703609953246698,0.28487290196192283,0.78,0.26023659798522936,0.1,0.39962263389294755,0,31.22,Fraud Detection,48.961543624161074
App_528,85.46814143861413,14.749918316461756,19,1.5949226254135829,11,61.57060206594641,0,0.14531858561385874,0.3072899649262866,0.38,0.1594922625413583,0.55,0.3842939793405359,0,29.14,Payments,49.61333333333334
App_529,81.12750993301854,38.54524309596785,48,1.6046261427122643,2,99.09135292707717,0,0.18872490066981457,0.8030258978326635,0.96,0.16046261427122643,0.1,0.009086470729228325,0,38.72,Payments,49.61333333333334
App_530,97.29444752510106,25.879741280412215,32,0.7049194564314465,9,69.6941478054705,0,0.02705552474898937,0.5391612766752545,0.64,0.07049194564314465,0.45,0.3030585219452951,0,31.16,Lending,49.87919075144509
App_531,96.25802018260156,14.942769559488175,11,1.8564670490124302,16,86.53242838016007,1,0.03741979817398445,0.31130769915600365,0.22,0.18564670490124302,0.8,0.1346757161983993,1,73.27,Risk Management,52.27423076923077
App_532,99.99435346572261,29.29602159892408,14,6.642193849889683,1,93.56398795198446,0,5.646534277389037e-05,0.6103337833109184,0.28,0.6642193849889683,0.05,0.06436012048015542,0,27.84,Customer Support,53.401939393939394
App_533,99.93273674147811,34.37523236271329,40,8.81690611843508,16,82.02641836946256,0,0.0006726325852189064,0.7161506742231936,0.8,0.8816906118435079,0.8,0.17973581630537439,0,50.26,Fraud Detection,48.961543624161074
App_534,91.10863411205256,13.08595203520962,38,8.141256855911617,15,66.12578000335824,0,0.08891365887947444,0.27262400073353377,0.76,0.8141256855911617,0.75,0.3387421999664176,0,43.87,Core Banking,49.03
App_535,95.37974830361021,19.850356873216874,1,6.851343098744841,1,89.12465749344665,0,0.04620251696389786,0.41354910152535157,0.02,0.6851343098744841,0.05,0.10875342506553352,0,22.13,Lending,49.87919075144509
App_536,98.89531459764856,5.850532480173483,28,1.1043186341110267,19,84.01005640398333,1,0.011046854023514357,0.12188609333694755,0.56,0.11043186341110267,0.95,0.15989943596016673,1,74.67,Fraud Detection,48.961543624161074
App_537,96.99294781354823,8.695168777664655,40,2.8918744629594983,5,89.250023573895,0,0.03007052186451773,0.18114934953468032,0.8,0.28918744629594983,0.25,0.10749976426104993,0,24.83,Risk Management,52.27423076923077
App_538,84.94696203486396,32.69365699031918,9,3.0980687532246898,9,90.78986491428348,1,0.15053037965136043,0.6811178539649828,0.18,0.309806875322469,0.45,0.09210135085716516,1,80.61,Fraud Detection,48.961543624161074
App_539,89.01088270620187,8.709040689390093,1,2.4995694639762123,9,99.0164147073898,0,0.10989117293798131,0.18143834769562694,0.02,0.24995694639762123,0.45,0.009835852926102007,0,15.07,Payments,49.61333333333334
App_540,82.5831883030299,25.207842416018888,10,5.150056597097231,7,82.94253120106839,0,0.174168116969701,0.5251633836670602,0.2,0.5150056597097231,0.35,0.17057468798931608,0,31.64,Payments,49.61333333333334
App_541,99.08102054517445,34.034220562676765,12,5.355538148796725,0,73.66564450762408,0,0.009189794548255463,0.7090462617224326,0.24,0.5355538148796726,0.0,0.2633435549237592,0,29.99,Lending,49.87919075144509
App_542,92.1234926890176,5.130092308547704,9,3.568859751711102,12,85.93858227600948,0,0.07876507310982404,0.10687692309474384,0.18,0.3568859751711102,0.6,0.14061417723990516,0,20.27,Risk Management,52.27423076923077
App_543,84.57285611006925,27.23098654218737,13,3.53789158736436,8,62.73762836970504,0,0.15427143889930747,0.5673122196289035,0.26,0.353789158736436,0.4,0.37262371630294955,0,34.0,Risk Management,52.27423076923077
App_544,93.43401368811713,12.31501361766546,17,8.285555979060813,9,95.89589273286344,0,0.06565986311882867,0.25656278370136376,0.34,0.8285555979060814,0.45,0.04104107267136556,0,29.42,Fraud Detection,48.961543624161074
App_545,92.36256480915792,46.22049001140383,8,7.892928483196856,14,64.77524045352787,0,0.07637435190842083,0.9629268752375798,0.16,0.7892928483196856,0.7,0.3522475954647213,0,47.69,Lending,49.87919075144509
App_546,87.16325436065681,23.21019104255639,38,3.0779583168074565,4,73.11371351543274,1,0.12836745639343192,0.4835456467199248,0.76,0.30779583168074565,0.2,0.2688628648456726,1,84.93,Risk Management,52.27423076923077
App_547,82.27115184399258,38.68764238920759,27,9.137884438732593,15,92.62981522504484,0,0.17728848156007415,0.8059925497751581,0.54,0.9137884438732593,0.75,0.07370184774955163,0,50.96,Customer Support,53.401939393939394
App_548,93.43146391185599,26.410874023500565,2,9.52815017002506,12,83.89249513322846,0,0.06568536088144014,0.5502265421562618,0.04,0.952815017002506,0.6,0.16107504866771535,0,35.96,Customer Support,53.401939393939394
App_549,90.40615401807587,2.08380157703132,19,3.267425420300408,19,75.74542081109769,0,0.09593845981924133,0.043412532854819164,0.38,0.32674254203004083,0.95,0.24254579188902312,0,27.01,Payments,49.61333333333334
App_550,95.44636783471279,30.391266028513073,5,3.5442494879305486,17,78.93742637500085,0,0.045536321652872115,0.6331513755940223,0.1,0.35442494879305486,0.85,0.21062573624999145,0,32.28,Fraud Detection,48.961543624161074
App_551,90.40327002223987,45.66736042591954,26,5.056341534219588,10,94.18189572808721,1,0.09596729977760134,0.9514033422066571,0.52,0.5056341534219588,0.5,0.05818104271912787,1,92.68,Core Banking,49.03
App_552,97.0436300063708,28.877367367023897,1,9.411208125336735,8,73.60017544239568,0,0.029563699936291953,0.6016118201463312,0.02,0.9411208125336735,0.4,0.2639982455760432,0,35.15,Payments,49.61333333333334
App_553,91.0381367754897,39.32106525248593,28,8.763194331423115,15,94.78598739248685,0,0.08961863224510296,0.8191888594267902,0.56,0.8763194331423115,0.75,0.05214012607513155,0,48.45,Lending,49.87919075144509
App_554,91.21875943070772,42.44191024072357,37,1.025679625835898,1,63.52537723906766,1,0.0878124056929228,0.8842064633484078,0.74,0.1025679625835898,0.05,0.3647462276093234,1,88.49,Risk Management,52.27423076923077
App_555,97.5330720531669,10.947829053548759,2,3.927307432714162,1,91.07193748834523,0,0.024669279468330956,0.22807977194893247,0.04,0.3927307432714162,0.05,0.08928062511654772,0,13.51,Payments,49.61333333333334
App_556,88.06965732424794,10.178152315594879,15,5.533711897497718,11,93.90190532218946,0,0.11930342675752058,0.21204483990822665,0.3,0.5533711897497718,0.55,0.060980946778105366,0,26.44,Core Banking,49.03
App_557,82.68030456901282,29.3270874648476,29,5.0313247255154,7,67.27270611349356,0,0.1731969543098718,0.6109809888509917,0.58,0.50313247255154,0.35,0.3272729388650644,0,41.21,Core Banking,49.03
App_558,80.57565352626678,19.729366550721828,39,1.9386306793689267,8,77.21386129488802,0,0.19424346473733223,0.41102846980670477,0.78,0.19386306793689267,0.4,0.2278613870511198,0,35.1,Customer Support,53.401939393939394
App_559,95.10274511347238,40.31334253760258,1,8.588167711681546,11,66.61999098654623,1,0.048972548865276196,0.8398613028667204,0.02,0.8588167711681546,0.55,0.3338000901345377,1,91.71,Lending,49.87919075144509
App_560,92.4061910270693,43.20110992310454,16,6.769407829968373,8,88.26416515976871,1,0.07593808972930702,0.9000231233980113,0.32,0.6769407829968374,0.4,0.1173583484023129,1,90.61,Payments,49.61333333333334
App_561,94.08159536198447,16.96422620653047,40,8.379083748518037,9,81.41391072246627,1,0.05918404638015531,0.3534213793027181,0.8,0.8379083748518037,0.45,0.1858608927753373,1,90.4,Fraud Detection,48.961543624161074
App_562,84.25928323017821,11.369786830775139,11,8.587642793494721,1,85.41293386833284,0,0.1574071676982179,0.23687055897448206,0.22,0.8587642793494721,0.05,0.14587066131667156,0,27.54,Payments,49.61333333333334
App_563,82.7274295117354,37.46522473170537,34,7.483558536657398,15,67.85947867824845,0,0.17272570488264605,0.7805255152438618,0.68,0.7483558536657398,0.75,0.3214052132175155,0,53.68,Customer Support,53.401939393939394
App_564,80.29089331335764,13.190689706310533,42,4.392106012497173,19,68.46983448209679,1,0.19709106686642358,0.2748060355481361,0.84,0.43921060124971734,0.95,0.31530165517903214,1,93.84,Core Banking,49.03
App_565,87.01175117613194,39.485487288656564,0,6.105467550154246,6,61.659893020396254,0,0.12988248823868062,0.8226143185136784,0.0,0.6105467550154245,0.3,0.38340106979603744,0,37.61,Lending,49.87919075144509
App_566,91.79835373709267,20.339436175140616,44,1.6036540611974315,1,72.88270140782919,0,0.08201646262907332,0.42373825364876283,0.88,0.16036540611974315,0.05,0.27117298592170813,0,30.7,Lending,49.87919075144509
App_567,87.84488090199464,32.042395165990584,14,6.736454174749077,0,82.389786453347,0,0.12155119098005357,0.6675498992914705,0.28,0.6736454174749077,0.0,0.17610213546653,0,33.34,Fraud Detection,48.961543624161074
App_568,88.74949844047458,4.585695064064073,25,1.7925325573928075,18,94.31739655989315,0,0.11250501559525418,0.09553531383466818,0.5,0.17925325573928075,0.9,0.056826034401068454,0,24.76,Lending,49.87919075144509
App_569,98.08317388987497,29.945247584475503,36,6.939495905101568,3,86.67709789834723,0,0.019168261101250295,0.623859324676573,0.72,0.6939495905101568,0.15,0.13322902101652773,0,37.66,Customer Support,53.401939393939394
App_570,86.965109340466,21.684848579386998,20,2.2959816075396864,1,77.41585293599006,1,0.13034890659534,0.4517676787372291,0.4,0.22959816075396863,0.05,0.2258414706400994,1,75.63,Customer Support,53.401939393939394
App_571,90.27978978319622,28.15720623242276,48,1.1755130015021997,13,98.12480457576551,1,0.09720210216803778,0.5866084631754741,0.96,0.11755130015021997,0.65,0.01875195424234491,1,87.11,Customer Support,53.401939393939394
App_572,95.67306025482286,8.064681971753444,30,1.6528449014295743,1,88.76980802303328,0,0.04326939745177143,0.16801420774486342,0.6,0.16528449014295743,0.05,0.11230191976966722,0,18.11,Lending,49.87919075144509
App_573,87.9308556464254,35.36993975732074,24,0.01992135219070268,14,97.206608114502,0,0.120691443535746,0.7368737449441821,0.48,0.001992135219070268,0.7,0.027933918854979964,0,32.4,Lending,49.87919075144509
App_574,92.44173400455747,41.41425972207497,22,7.187396178535303,11,81.10351893088662,0,0.07558265995442526,0.8627970775432287,0.44,0.7187396178535302,0.55,0.18896481069113377,0,44.86,Customer Support,53.401939393939394
App_575,97.2472741749349,10.403510404357231,23,7.324010490583791,4,70.35617099172558,1,0.02752725825065099,0.21673980009077565,0.46,0.7324010490583791,0.2,0.29643829008274425,1,79.36,Lending,49.87919075144509
App_576,98.99041247315284,4.594298664967763,37,5.149333499132594,19,62.11306745458888,0,0.01009587526847156,0.09571455552016173,0.74,0.5149333499132595,0.95,0.3788693254541112,0,36.17,Lending,49.87919075144509
App_577,82.94146961858075,1.134652130224147,27,1.613628010553837,6,89.04339405935403,1,0.17058530381419246,0.023638586046336396,0.54,0.1613628010553837,0.3,0.10956605940645972,1,69.9,Core Banking,49.03
App_578,98.53175250322988,30.81463202127677,20,0.8355433751068975,9,64.85211992022137,0,0.014682474967701182,0.641971500443266,0.4,0.08355433751068975,0.45,0.3514788007977863,0,30.23,Payments,49.61333333333334
App_579,89.84232586159077,29.140513732261475,42,0.1912896643728701,13,72.11100513087868,0,0.10157674138409234,0.6070940360887808,0.84,0.01912896643728701,0.65,0.2788899486912132,0,38.25,Risk Management,52.27423076923077
App_580,85.16488776597916,26.24147581027536,17,1.657481769652207,13,81.2988363153559,0,0.14835112234020842,0.54669741271407,0.34,0.1657481769652207,0.65,0.187011636846441,0,31.53,Lending,49.87919075144509
App_581,89.18271512476522,11.13346061356682,35,8.908555349831467,4,82.5766635111899,1,0.10817284875234776,0.23194709611597542,0.7,0.8908555349831466,0.2,0.17423336488810093,1,85.82,Risk Management,52.27423076923077
App_582,99.60065150570955,18.763487803464706,34,2.4153684170168175,17,84.02332787948544,0,0.003993484942904501,0.3909059959055147,0.68,0.24153684170168174,0.85,0.15976672120514565,0,32.64,Risk Management,52.27423076923077
App_583,89.8523618798574,28.534864088936306,44,3.542713272172157,13,66.65021321398802,0,0.10147638120142602,0.594476335186173,0.88,0.35427132721721566,0.65,0.33349786786011976,0,44.44,Core Banking,49.03
App_584,86.57503220575016,23.84480922524013,8,1.0534548448133318,1,75.18949619286595,0,0.13424967794249837,0.4967668588591694,0.16,0.10534548448133318,0.05,0.24810503807134054,0,21.49,Lending,49.87919075144509
App_585,92.66801708633452,47.41370497031459,37,2.223613047481703,11,84.68776908467866,1,0.07331982913665484,0.9877855202148873,0.74,0.22236130474817029,0.55,0.15312230915321337,1,93.82,Customer Support,53.401939393939394
App_586,84.80291237556386,6.54910812272319,29,5.192245707802051,5,98.79275458535139,1,0.15197087624436137,0.13643975255673313,0.58,0.5192245707802051,0.25,0.01207245414648611,1,75.7,Risk Management,52.27423076923077
App_587,81.51726656217328,33.366938594284505,43,6.077526830956526,3,89.10524550798755,0,0.18482733437826723,0.6951445540475939,0.86,0.6077526830956526,0.15,0.10894754492012453,0,43.67,Lending,49.87919075144509
App_588,82.57759443821298,19.407300869006022,33,2.4535231416621106,12,96.90415028375831,1,0.17422405561787016,0.4043187681042921,0.66,0.24535231416621106,0.6,0.030958497162416877,1,82.49,Fraud Detection,48.961543624161074
App_589,82.56091677915545,20.55358151642951,31,0.5773215922511721,3,90.48848233256709,0,0.1743908322084455,0.4281996149256148,0.62,0.05773215922511721,0.15,0.09511517667432912,0,26.02,Customer Support,53.401939393939394
App_590,83.03805387024589,34.444692751592456,2,3.9103286912739863,13,83.66867875569602,0,0.1696194612975411,0.7175977656581761,0.04,0.39103286912739865,0.65,0.16331321244303978,0,34.01,Fraud Detection,48.961543624161074
App_591,82.77654345298821,33.23693526356974,2,2.342033709263341,15,67.68093476545378,0,0.17223456547011792,0.6924361513243696,0.04,0.23420337092633411,0.75,0.3231906523454622,0,34.62,Fraud Detection,48.961543624161074
App_592,92.81749489606429,47.58028769770504,27,2.195539232298019,3,86.66742607570052,0,0.0718250510393571,0.9912559937021883,0.54,0.2195539232298019,0.15,0.13332573924299482,0,36.51,Risk Management,52.27423076923077
App_593,83.6376016879829,6.162925893798011,43,9.598628027134552,0,84.93518263839628,1,0.16362398312017107,0.12839428945412523,0.86,0.9598628027134553,0.0,0.15064817361603716,1,86.22,Fraud Detection,48.961543624161074
App_594,86.91334566647727,4.997263170439984,14,6.16300485925724,12,84.09876681829066,1,0.1308665433352273,0.10410964938416634,0.28,0.6163004859257241,0.6,0.15901233181709343,1,77.18,Core Banking,49.03
App_595,97.93576819812023,34.76826322217958,40,5.5687844317209585,3,79.59143471952963,0,0.02064231801879771,0.7243388171287412,0.8,0.5568784431720959,0.15,0.2040856528047037,0,39.92,Core Banking,49.03
App_596,89.47923280525745,27.762572016307637,22,4.157751035233219,19,81.14626415957102,0,0.10520767194742547,0.5783869170064091,0.44,0.4157751035233219,0.95,0.1885373584042898,0,39.36,Risk Management,52.27423076923077
App_597,93.35115477042055,13.159711994870682,39,4.289443334301443,17,73.37770108472417,1,0.0664884522957945,0.27416066655980587,0.78,0.42894433343014426,0.85,0.2662229891527583,1,87.77,Lending,49.87919075144509
App_598,83.4463974240326,3.812129711471357,10,5.4090500383808084,5,80.77250770569214,1,0.16553602575967402,0.0794193689889866,0.2,0.5409050038380808,0.25,0.19227492294307866,1,72.22,Payments,49.61333333333334
App_599,83.84578037617342,4.111595980628666,47,6.964298070361073,2,67.90223622713913,0,0.16154219623826577,0.08565824959643054,0.94,0.6964298070361072,0.1,0.3209776377286087,0,36.11,Lending,49.87919075144509
App_600,80.81737232532957,42.92116198387768,31,7.021460961818295,12,92.20697589441508,1,0.19182627674670427,0.8941908746641184,0.62,0.7021460961818294,0.6,0.0779302410558492,1,99.68,Lending,49.87919075144509
App_601,83.3787012614433,9.20963158649966,35,1.7169390770544957,15,67.43107818794832,0,0.16621298738556703,0.1918673247187429,0.7,0.17169390770544957,0.75,0.3256892181205168,0,33.45,Lending,49.87919075144509
App_602,85.57180678063918,15.521834981544997,32,5.0011275207662695,4,63.398651595578656,0,0.14428193219360821,0.32337156211552076,0.64,0.500112752076627,0.2,0.36601348404421347,0,34.67,Lending,49.87919075144509
App_603,83.54020968553493,10.879507306895425,23,4.119580950341019,3,77.4498410542863,1,0.16459790314465067,0.22665640222698802,0.46,0.4119580950341019,0.15,0.22550158945713705,1,76.61,Customer Support,53.401939393939394
App_604,81.77405067514111,17.03982267993299,38,8.705269662693842,7,86.33229758024248,0,0.1822594932485889,0.35499630583193725,0.76,0.8705269662693842,0.35,0.1366770241975752,0,41.66,Payments,49.61333333333334
App_605,82.41271742201202,3.3323444518124816,33,6.314189212183764,18,77.50867299734165,0,0.17587282577987978,0.06942384274609337,0.66,0.6314189212183764,0.9,0.2249132700265835,0,37.53,Customer Support,53.401939393939394
App_606,89.21557536065451,24.914869963596978,27,5.325040664159818,13,71.07016527805234,0,0.10784424639345488,0.5190597909082704,0.54,0.5325040664159818,0.65,0.28929834721947656,0,40.0,Fraud Detection,48.961543624161074
App_607,84.12667436811586,3.2454030524263153,36,1.1539464217891737,6,82.32684735561763,1,0.15873325631884141,0.0676125635922149,0.72,0.11539464217891737,0.3,0.1767315264438237,1,73.5,Lending,49.87919075144509
App_608,87.28539722096151,38.41711237547335,6,6.056378893234115,13,73.880093416488,1,0.12714602779038486,0.8003565078223615,0.12,0.6056378893234114,0.65,0.26119906583512004,1,90.49,Core Banking,49.03
App_609,90.06834541709713,11.218179931700785,3,1.1720390568023342,5,97.31470760506532,0,0.09931654582902866,0.23371208191043302,0.06,0.11720390568023342,0.25,0.026852923949346776,0,12.72,Risk Management,52.27423076923077
App_610,93.80789657258731,25.92057190101651,36,3.3720657556575206,11,96.90580558414288,0,0.061921034274126895,0.5400119146045106,0.72,0.33720657556575206,0.55,0.030941944158571176,0,34.17,Risk Management,52.27423076923077
App_611,80.78624279682198,42.243796202949994,0,1.4284196481433187,15,80.09487279888381,0,0.1921375720317802,0.8800790875614583,0.0,0.14284196481433187,0.75,0.19905127201116188,0,35.03,Customer Support,53.401939393939394
App_612,95.98820797818085,31.242113714265322,0,6.920736470243689,16,73.11535976073034,0,0.04011792021819147,0.6508773690471942,0.0,0.6920736470243689,0.8,0.2688464023926966,0,36.43,Customer Support,53.401939393939394
App_613,92.55800778981816,25.581973754464094,46,2.062521138361526,12,89.48529655826556,0,0.07441992210181837,0.5329577865513353,0.92,0.2062521138361526,0.6,0.1051470344173444,0,36.99,Core Banking,49.03
App_614,81.63518063897743,15.568020149538029,19,3.91859373188026,13,61.468517739322664,1,0.1836481936102257,0.3243337531153756,0.38,0.391859373188026,0.65,0.38531482260677336,1,84.94,Lending,49.87919075144509
App_615,97.47157248213554,15.9840918267935,18,8.956747776187786,6,78.99076024174605,0,0.025284275178644577,0.33300191305819793,0.36,0.8956747776187786,0.3,0.21009239758253956,0,32.28,Payments,49.61333333333334
App_616,98.41744801063626,32.13537384951313,28,2.043163833989703,13,73.45293577081334,0,0.01582551989363736,0.6694869551981902,0.56,0.2043163833989703,0.65,0.2654706422918666,0,35.73,Fraud Detection,48.961543624161074
App_617,81.22155919709728,47.718689338616045,9,5.078050639587791,14,96.82143540410219,0,0.1877844080290272,0.9941393612211676,0.18,0.5078050639587791,0.7,0.031785645958978107,0,42.37,Risk Management,52.27423076923077
App_618,85.53755296294408,31.768281112770175,17,4.19271661166022,11,60.4801210909073,0,0.14462447037055923,0.6618391898493786,0.34,0.419271661166022,0.55,0.395198789090927,0,39.67,Fraud Detection,48.961543624161074
App_619,96.12402559586123,26.773604033761195,27,0.18124041045729733,16,82.11259502873396,1,0.03875974404138773,0.5577834173700249,0.54,0.018124041045729733,0.8,0.17887404971266035,1,81.18,Payments,49.61333333333334
App_620,94.96519380767316,35.07122449148381,34,7.927581135728127,8,89.62654324266504,0,0.050348061923268406,0.7306505102392461,0.68,0.7927581135728128,0.4,0.10373456757334963,0,43.52,Customer Support,53.401939393939394
App_621,83.69042038712755,22.329869389618473,42,0.6904590631459973,14,79.40071950096166,0,0.16309579612872455,0.4652056122837182,0.84,0.06904590631459973,0.7,0.20599280499038344,0,37.11,Risk Management,52.27423076923077
App_622,84.18698646673421,2.8868324448376903,46,4.7425502097695365,11,63.41612120650887,0,0.15813013533265788,0.060142342600785215,0.92,0.47425502097695366,0.55,0.3658387879349113,0,37.06,Fraud Detection,48.961543624161074
App_623,87.40944205582764,26.99024716213967,30,5.606782949389499,1,98.8984556011161,0,0.1259055794417236,0.5622968158779098,0.6,0.5606782949389499,0.05,0.011015443988839024,0,32.47,Customer Support,53.401939393939394
App_624,89.69045970382042,45.96601365625825,26,6.284264566145871,4,80.72041725504391,0,0.10309540296179577,0.9576252845053802,0.52,0.6284264566145871,0.2,0.19279582744956086,0,43.85,Payments,49.61333333333334
App_625,92.36509543060592,8.414541233167663,10,6.886316293078756,12,84.56744977276045,0,0.07634904569394081,0.17530294235765964,0.2,0.6886316293078756,0.6,0.15432550227239544,0,27.06,Fraud Detection,48.961543624161074
App_626,87.37827279139545,33.120234759391955,48,2.532723835227151,19,69.46439130830029,0,0.12621727208604555,0.6900048908206657,0.96,0.2532723835227151,0.95,0.30535608691699706,0,49.23,Lending,49.87919075144509
App_627,89.25069432266295,9.64481705563471,48,0.09978776658449373,7,79.33992340427216,0,0.10749305677337048,0.20093368865905648,0.96,0.009978776658449373,0.35,0.20660076595727844,0,27.85,Customer Support,53.401939393939394
App_628,94.94941876267512,25.719728854707903,37,7.2344366235491195,13,77.16597967833287,0,0.050505812373248776,0.5358276844730813,0.74,0.723443662354912,0.65,0.22834020321667126,0,43.86,Payments,49.61333333333334
App_629,80.73366405781196,4.640469583042542,4,5.356565993475786,14,62.99583368007935,0,0.19266335942188037,0.09667644964671962,0.08,0.5356565993475786,0.7,0.3700416631992065,0,28.54,Fraud Detection,48.961543624161074
App_630,85.04873888688041,21.617804940392887,7,8.361177032072488,10,64.24641414189868,1,0.14951261113119585,0.45037093625818514,0.14,0.8361177032072489,0.5,0.35753585858101317,1,87.75,Lending,49.87919075144509
App_631,94.26699171769104,36.29583978697181,33,8.213883629006943,0,93.49890078475099,0,0.05733008282308958,0.7561633288952461,0.66,0.8213883629006944,0.0,0.06501099215249014,0,39.75,Lending,49.87919075144509
App_632,97.90413675374398,16.68343316347114,47,8.433261677878832,2,69.5927980882636,0,0.02095863246256016,0.3475715242389821,0.94,0.8433261677878832,0.1,0.3040720191173639,0,39.79,Payments,49.61333333333334
App_633,90.23354884231333,31.915762775386465,11,4.850946599795401,16,67.79833085994522,0,0.09766451157686674,0.664911724487218,0.22,0.48509465997954015,0.8,0.3220166914005478,0,39.15,Core Banking,49.03
App_634,90.64226970530632,38.181598117907,37,3.3362839583686563,18,80.19645805000557,0,0.09357730294693681,0.7954499607897292,0.74,0.33362839583686565,0.9,0.19803541949994424,0,46.32,Risk Management,52.27423076923077
App_635,82.14344022679552,44.50453533501373,0,7.9155820259137,13,90.74988525450053,1,0.1785655977320448,0.9271778194794527,0.0,0.79155820259137,0.65,0.09250114745499474,1,92.77,Payments,49.61333333333334
App_636,88.9482473364691,11.26281992906177,30,4.51294113029255,7,62.47786074315952,0,0.11051752663530906,0.23464208185545354,0.6,0.451294113029255,0.35,0.3752213925684048,0,32.35,Lending,49.87919075144509
App_637,90.65234532910046,19.167163958846793,3,1.834421964034345,12,83.07231678553023,1,0.09347654670899544,0.3993159158093082,0.06,0.1834421964034345,0.6,0.16927683214469766,1,72.51,Lending,49.87919075144509
App_638,84.8494100726946,7.315968639860037,48,8.549740195614744,19,64.76841771362294,0,0.15150589927305405,0.15241601333041743,0.96,0.8549740195614743,0.95,0.3523158228637706,0,48.85,Payments,49.61333333333334
App_639,85.38486461898762,47.63920810360201,44,8.825598767723474,2,61.45844203302474,0,0.14615135381012379,0.9924835021583752,0.88,0.8825598767723474,0.1,0.3854155796697526,0,56.72,Core Banking,49.03
App_640,87.54568326209245,44.49604646036617,49,4.663097561401701,4,62.1097580864887,1,0.12454316737907548,0.9270009679242953,0.98,0.46630975614017006,0.2,0.378902419135113,1,101.03,Risk Management,52.27423076923077
App_641,80.40142395555452,25.91794225346686,4,0.7569972730978747,8,93.36656432833766,0,0.1959857604444548,0.5399571302805596,0.08,0.07569972730978747,0.4,0.06633435671662341,0,23.03,Fraud Detection,48.961543624161074
App_642,86.44158331166356,40.41759813006822,29,3.8782608991693124,5,64.71889934512247,0,0.13558416688336436,0.8420332943764213,0.58,0.38782608991693124,0.25,0.35281100654877534,0,42.54,Payments,49.61333333333334
App_643,84.22896013993089,25.005982909058027,23,8.035376594626033,1,61.806054576491675,0,0.15771039860069108,0.5209579772720422,0.46,0.8035376594626034,0.05,0.38193945423508324,0,39.54,Risk Management,52.27423076923077
App_644,86.54994704355829,29.932113024132466,2,9.017740285462287,12,77.51599548571649,1,0.1345005295644171,0.6235856880027597,0.04,0.9017740285462287,0.6,0.22484004514283512,1,89.33,Risk Management,52.27423076923077
App_645,82.39524263638502,4.277972741568798,10,2.0347274249759586,4,93.75973887768099,0,0.17604757363614978,0.08912443211601662,0.2,0.20347274249759587,0.2,0.06240261122319012,0,15.17,Customer Support,53.401939393939394
App_646,97.8105456147979,36.25298018384678,44,0.6697361202527152,7,70.49633505957208,1,0.021894543852020974,0.7552704204968079,0.88,0.06697361202527152,0.35,0.29503664940427926,1,87.78,Lending,49.87919075144509
App_647,91.87184907108097,6.130247214491272,3,8.773504531328387,0,76.86850470103666,0,0.08128150928919027,0.12771348363523483,0.06,0.8773504531328387,0.0,0.23131495298963345,0,22.12,Fraud Detection,48.961543624161074
App_648,93.58204638288979,39.65124625212136,25,3.894049389788753,19,61.59690130255005,1,0.06417953617110214,0.8260676302525284,0.5,0.3894049389788753,0.95,0.3840309869744995,1,96.73,Payments,49.61333333333334
App_649,95.78342477214676,37.53734820817852,26,5.417609642675632,11,77.96314056539504,0,0.042165752278532406,0.7820280876703859,0.52,0.5417609642675633,0.55,0.22036859434604963,0,41.43,Lending,49.87919075144509
App_650,89.96884397858115,34.01974549166287,45,9.680658120507589,10,83.10452322548535,1,0.10031156021418852,0.7087446977429764,0.9,0.9680658120507589,0.5,0.16895476774514648,1,102.24,Customer Support,53.401939393939394
App_651,81.73840576174847,1.7356982651885815,42,0.6656472791422285,6,82.8362821500858,0,0.18261594238251533,0.036160380524762115,0.84,0.06656472791422285,0.3,0.17163717849914206,0,24.46,Customer Support,53.401939393939394
App_652,90.74213083637096,14.550161085375773,26,6.483180074520956,14,73.2970676869746,1,0.09257869163629039,0.3031283559453286,0.52,0.6483180074520956,0.7,0.267029323130254,1,86.91,Lending,49.87919075144509
App_653,91.73682236041758,12.629403355720457,41,0.7410542257486707,10,72.62132722652542,0,0.08263177639582424,0.26311256991084286,0.82,0.07410542257486707,0.5,0.27378672773474577,0,29.85,Core Banking,49.03
App_654,94.9087894836866,17.28654755863292,49,3.7546892846650035,15,64.26494475746392,0,0.05091210516313396,0.36013640747151915,0.98,0.3754689284665004,0.75,0.3573505524253608,0,41.67,Risk Management,52.27423076923077
App_655,88.63319092459359,4.20685184466425,5,8.038145451934467,2,74.67193282585073,0,0.11366809075406409,0.08764274676383854,0.1,0.8038145451934466,0.1,0.25328067174149266,0,22.95,Payments,49.61333333333334
